"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1560213367503077377""",https://twitter.com/aiammaia/status/1560213367503077377,"18 Aug 2022 10:33:48","""BREAKING NEWS:

#Russian high-precision missile strike on #Ukrainian base in #Kharkov, East #Ukraine KILLS over 90 foreign mercenaries, and strikes on Ukrainian forces near #Avdeevka, Donbass region DECIMATE Kiev infantry brigade, losing ..

#RussianArmy #UkraineWar""",ReTweet,"""Оwly""",0,0,"""""",English,"""15476568""","""aiammaia""",aiammaia,"""the Fox News of Armchair Anarchy. The antisocial web.  Don't follow me, i tweet a lot. NHS privatisation, Egyptian revolution, nonsense.""",Non-Verified,https://twitter.com/aiammaia,531,1063,"18-Jul-2008 01:13:31"
"""1560213233469988864""",https://twitter.com/aiammaia/status/1560213233469988864,"18 Aug 2022 10:33:16","""🇪🇺 Europe significantly reduces military aid to #Ukraine

In July, the six largest EU countries, including #Germany and #France, made no new promises to Kyiv at all.  This is the first time since the beginning of ..

#UkraineWar""",ReTweet,"""Оwly""",0,0,"""""",English,"""15476568""","""aiammaia""",aiammaia,"""the Fox News of Armchair Anarchy. The antisocial web.  Don't follow me, i tweet a lot. NHS privatisation, Egyptian revolution, nonsense.""",Non-Verified,https://twitter.com/aiammaia,531,1063,"18-Jul-2008 01:13:31"
"""1560213157003423744""",https://twitter.com/JoshuaDimaala/status/1560213157003423744,"18 Aug 2022 10:32:58","""'May Mary guide the destiny of Europe and the world'

-- Pope Francis prays to Black Madonna at General Audience, saying his thoughts are always with war-torn Ukraine #PopeFrancis #Ukraine #UkraineWar @EpiskopatNews
@ChurchInPoland https://t.co/XCx1DtFSs1 https://t.co/QOKG3SSOO3""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""3480257840""","""CALOY 🙅🏼‍♂️""",JoshuaDimaala,"""KAPUSO💙🌈|Fanboy|AlDubNation|TRIPLE A🤩|Ekklesia Kath’oles🇻🇦🇵🇭 💟✝️🐑🕊🥖|CommArts💚❤️|TV Network Loyalist|@KapusoBrigade-@ind1oBattalion|♈️🍥""",Non-Verified,https://twitter.com/JoshuaDimaala,3281,3988,"07-Sep-2015 09:24:27"
"""1560213152486285313""",https://twitter.com/MelvinTC1/status/1560213152486285313,"18 Aug 2022 10:32:57","""Phoenix rising from the ashes (2)
the Cabal media dont want you to see this:
#Mariupol is being rebuilt into a throbbing business city/financial capital of #Donbass thanks to Russia. 
Hotel companies from China showing interest. 
#Ukraine #Kiev #UkraineWar #mariupoltribunal https://t.co/o9CxcCCMU5""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1541773549861539842""","""Melvin TC""",MelvinTC1,"""A Biafran""",Non-Verified,https://twitter.com/MelvinTC1,151,541,"28-Jun-2022 13:21:33"
"""1560213114662141954""",https://twitter.com/swflwarrior/status/1560213114662141954,"18 Aug 2022 10:32:48","""Article Link: https://t.co/xEZlJah02h 
Russian Defence Ministry announces large-scale provocation at Zaporizhzhia Nuclear Power Plant in coming days

Please Follow us to help the people of Ukraine 

#ukrainewar #ukraine #war #army #military  #specialforces #russia #nato #donetsk""",Tweet,"""Zapier.com""",0,0,"""""",English,"""1513263953907961860""","""SWFL Warriors""",swflwarrior,"""Volunteers in The Ukraine War!
Currently raising funds & taking donations for Combat Medical Equipment, Armor, CBRN Gear & more! Please help us help Ukraine!""",Non-Verified,https://twitter.com/swflwarrior,200,2,"10-Apr-2022 21:13:50"
"""1560213109985394689""",https://twitter.com/swflwarrior/status/1560213109985394689,"18 Aug 2022 10:32:47","""Article Link: https://t.co/hGAm86j4z6 
Man showed way for Russian army convoy from Sumy Region to Kyiv: Security Service of Ukraine apprehends Russian agent

Please Follow us to help the people of Ukraine 

#ukrainewar #ukraine #war #army #military  #specialforces #russia #nato #""",Tweet,"""Zapier.com""",0,0,"""""",English,"""1513263953907961860""","""SWFL Warriors""",swflwarrior,"""Volunteers in The Ukraine War!
Currently raising funds & taking donations for Combat Medical Equipment, Armor, CBRN Gear & more! Please help us help Ukraine!""",Non-Verified,https://twitter.com/swflwarrior,200,2,"10-Apr-2022 21:13:50"
"""1560213105111703553""",https://twitter.com/swflwarrior/status/1560213105111703553,"18 Aug 2022 10:32:46","""Article Link: https://t.co/gNbZjr1od7 
Secretary of Zaporizhzhia City Council reports Russian attack on city, woman perishes

Please Follow us to help the people of Ukraine 

#ukrainewar #ukraine #war #army #military  #specialforces #russia #nato #donetsk #soldiers #ukrainenews #""",Tweet,"""Zapier.com""",0,0,"""""",English,"""1513263953907961860""","""SWFL Warriors""",swflwarrior,"""Volunteers in The Ukraine War!
Currently raising funds & taking donations for Combat Medical Equipment, Armor, CBRN Gear & more! Please help us help Ukraine!""",Non-Verified,https://twitter.com/swflwarrior,200,2,"10-Apr-2022 21:13:50"
"""1560213068726116352""",https://twitter.com/DukeofRus/status/1560213068726116352,"18 Aug 2022 10:32:37","""Πόλεμος και ειρήνη. Ο συμμετέχων στον διαγωνισμό ArMI έκανε πρόταση γάμου στο κορίτσι ακριβώς στο χώρο προπόνησης! 😆

#China #μμε_ξεφτιλες #Iran #Ουκρανια #Ukrainian #Ukraine #UkraineWar #UkraineRussiaWar #Russia #Russian #Putin #Πουτιν #Crimea https://t.co/5ckFv2oTB9""",ReTweet,"""Twitter for iPhone""",0,0,"""""",Greek,"""1536837147168231424""","""Duke""",DukeofRus,"""Αμπόλιαστος. Φανατικός του Πούτιν παθιασμένος Ρωσόφιλος. Δεν ψήφισα ΠΟΤΕ τα καθάρματα που κυβερνούν από το 1981 μέχρι τώρα κ ΔΕΝ βλέπω TV, τα βρωμοκάναλά τους""",Non-Verified,https://twitter.com/DukeofRus,19,51,"14-Jun-2022 22:25:55"
"""1560212644547772417""",https://twitter.com/LlopisMarta95/status/1560212644547772417,"18 Aug 2022 10:30:56","""Volodymyr Zelensky always supporting the Ukrainians 😊 

#UkraineWar #Lviv #Ukraine 🇺🇦 https://t.co/mwOMVRAtum""",Tweet,"""Twitter for iPhone""",0,9,"""""",English,"""1583034342""","""Marta Llopis 🚜🌻""",LlopisMarta95,"""ADE y DERECHO (UV). Opositora 📚🤓. 'Que gane el quiero la guerra del puedo' #26 #SlavaUkraini 🇺🇦""",Non-Verified,https://twitter.com/LlopisMarta95,3647,1302,"10-Jul-2013 12:59:48"
"""1560212398987952130""",https://twitter.com/PiazzaAngelo1/status/1560212398987952130,"18 Aug 2022 10:29:57","""""#Ukraine can't win the war against Russia"" said Sahra Wagenknecht, member of the Bundestag for The Left, #Germany 
#UkraineRussiaWar #UkraineWar https://t.co/i9d9WrItxe""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1231886942641512448""","""Piazza Angelo""",PiazzaAngelo1,"""Freelance Subversif like Deniro in "" Brazil """"",Non-Verified,https://twitter.com/PiazzaAngelo1,156,583,"24-Feb-2020 10:22:49"
"""1560212257102958592""",https://twitter.com/JaeyeB/status/1560212257102958592,"18 Aug 2022 10:29:24","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""100437076""","""JayBee""",JaeyeB,"""Defiant in Mumbai""",Non-Verified,https://twitter.com/JaeyeB,189,464,"30-Dec-2009 07:34:00"
"""1560212233501696000""",https://twitter.com/JimPolandcom/status/1560212233501696000,"18 Aug 2022 10:29:18","""The first steps of Yana🥺

The little girl who lost both legs when Russian Federation shelled Kramatorsk with ""Tochka-U"" https://t.co/lvvOJOYuZu
#UkraineWar #Ukraine️""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""39296425""","""Jim Poland ☮️ (he/him) #BodilyAutonomy #Choice""",JimPolandcom,"""Business Coach for 30+ yrs, long before they called it coaching, Artist, Advocate for veterans, military families, Ally of Trans/LGBTQIAA, BLM, BIPOC""",Non-Verified,https://twitter.com/JimPolandcom,3498,3184,"11-May-2009 17:31:51"
"""1560212092501872640""",https://twitter.com/CommonS90539668/status/1560212092501872640,"18 Aug 2022 10:28:44","""Hope y’all love to see this 😂😂😂😂 #UkraineWar https://t.co/x0OW8kSTym""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1497832891073671169""","""Common Sense""",CommonS90539668,"""#Fella""",Non-Verified,https://twitter.com/CommonS90539668,83,1190,"27-Feb-2022 07:16:19"
"""1560211878294523904""",https://twitter.com/kondoriyano/status/1560211878294523904,"18 Aug 2022 10:27:53","""Phoenix rising from the ashes (4) #Mariupol 
Massive reconstruction going on - 130,000 square meters of housing coming up in Mariupol 
A brand new train station and business district coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/aEXa6F26k0""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""268172310""","""Achmad""",kondoriyano,"""yesterday afternoon men 🏳️🏴🕊
⚠some tweets may contain NSFW and w̟̠͈̫̮̍͑ͥ͟e͙̣͓î͕̋ͥͩͣ͋r̚҉͎̬͎̺̱̫̩d̤̐̍̌̔ content⚠""",Non-Verified,https://twitter.com/kondoriyano,214,681,"18-Mar-2011 08:28:25"
"""1560211817779154944""",https://twitter.com/Chronology22/status/1560211817779154944,"18 Aug 2022 10:27:39","""A body of a woman found on the positions of Ukrainian troops near Izyum. The woman was dressed in civilian winter clothing. Investigators were invited. 

#Ukraine #Ukrainewar #Izyum #Civilians https://t.co/arpB2fOFXf""",Tweet,"""Twitter for Android""",0,0,"""""",English,"""1526535712090243073""","""Chronology""",Chronology22,"""IMHO - I'm always against deliberate lies, propaganda, concealment of essential facts and whitewashing. And definitely I am against a war.""",Non-Verified,https://twitter.com/Chronology22,302,0,"17-May-2022 12:11:00"
"""1560211768823119872""",https://twitter.com/FrdricBastiat4/status/1560211768823119872,"18 Aug 2022 10:27:27","""TVP World's World Today 
with Angel Petrov &amp; Goran Andrijanić:
Russian-Backed Serbia 
VS. Kosovo. 
#TVPWorld #russia #ukrainewar #ukraine #crimea #europe #kosovo #serbia #drone #soviet #stoltenberg #balkans #guest #conflict 
https://t.co/koTZa2S4xN""",Tweet,"""Twitter Web App""",0,0,"""""",Polish,"""1374257304426668037""","""Frédéric Bastiat""",FrdricBastiat4,"""""",Non-Verified,https://twitter.com/FrdricBastiat4,487,1601,"23-Mar-2021 07:11:17"
"""1560211741761478656""",https://twitter.com/Diablo647080623/status/1560211741761478656,"18 Aug 2022 10:27:21","""Remember when people said ""air dropped grenades from consumer drones are too inaccurate to be militarily useful?""🔥""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1538477425855692802""","""Diablo666""",Diablo647080623,"""me""",Non-Verified,https://twitter.com/Diablo647080623,23,184,"19-Jun-2022 11:05:45"
"""1560211516728791047""",https://twitter.com/EmmanuelGMay/status/1560211516728791047,"18 Aug 2022 10:26:27","""⚡️⚔️🎞️ #Ukrainian Militants make #RussianPropaganda⚡️
😼 And again the proof that there are #NoNazisInUkraine❕❗️ 🍻
https://t.co/d9YpGcSFtz
#UkraineWarNews #Report #UkraineRussiaWar #UkraineRussianWar #Ukrainekrieg #UkraineWar #Video #Videos https://t.co/rXL2hA9JJD""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""2949620391""","""Emmanuel""",EmmanuelGMay,"""Quick war map on #Syria, #Iraq, #Ukraine + #Afghanistan""",Non-Verified,https://twitter.com/EmmanuelGMay,6505,1120,"29-Dec-2014 17:45:26"
"""1560211489012985856""",https://twitter.com/eairtap1/status/1560211489012985856,"18 Aug 2022 10:26:20","""#176dayofwar

⚡Europe’s military support for Ukraine has been decreasing since April,according to data from Kiel Institute-Politico⚡

🔗Source:https://t.co/T2IDcmonZj

#UkraineWar #war #StandWithUkraine #UkraineRussiaWar #Ukraine #RussiaIsATerroristState #russiaisateroriststate https://t.co/mT8vHvpMIo""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1042834231909658625""","""Stu - Brit - Pragmatic realist 🇬🇧🇺🇦""",eairtap1,"""Proud British. Believer nation-state/national pride. Anti-WOKE. My friendship is colour blind. XY male who loves XX women. Dyslexia rules KO. #BackBoris""",Non-Verified,https://twitter.com/eairtap1,2110,1865,"20-Sep-2018 17:53:50"
"""1560211455286419457""",https://twitter.com/4everUkraine1/status/1560211455286419457,"18 Aug 2022 10:26:12","""Non è cattiveria, ma una dura realtà. NON era meglio mandarla a un centro per disintossicarsi piuttosto che mandarla a morire in guerra ??
#RussiaIsATerroristState  #Russia  #RussiaUkraineWar  #PutinWarCriminal  #UkraineWar""",ReTweet,"""Twitter Web App""",0,0,"""""",Italian,"""1552587579899478019""","""SoniaB""",4everUkraine1,"""""",Non-Verified,https://twitter.com/4everUkraine1,9,35,"28-Jul-2022 09:32:47"
"""1560211412164698118""",https://twitter.com/ZhichinValerii/status/1560211412164698118,"18 Aug 2022 10:26:02","""Спецназ ВСУ🇺🇦 работая в тылу врага с помощью мин уничтожает грузовики снабжения российских оккупантов.
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/J9ESUszAjc""",ReTweet,"""Twitter Web App""",0,0,"""""",Russian,"""4316445197""","""Валерий Жичин""",ZhichinValerii,"""""",Non-Verified,https://twitter.com/ZhichinValerii,56,132,"29-Nov-2015 09:13:02"
"""1560211087974404096""",https://twitter.com/KraftTea/status/1560211087974404096,"18 Aug 2022 10:24:45","""Latvia has resumed a rehabilitation program for the treatment of wounded Ukrainian soldiers, - Ministry of Foreign Affairs

#StandWithUkraine #UkraineWar https://t.co/UJKxmn2xRV""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""27033375""","""War is no fun anymore.""",KraftTea,"""Seeking a delicate balance between scathing, thermonuclear, and kind. 
Helped run LJ when almost cool.
Aesthetically promiscuous.
Realistically cynical optimist""",Non-Verified,https://twitter.com/KraftTea,834,2005,"27-Mar-2009 16:02:02"
"""1560211027140165636""",https://twitter.com/HansSars8/status/1560211027140165636,"18 Aug 2022 10:24:30","""#StopRussianAggression
#StopPutin 
#Ukraine 
#Ucrania 
#PutinIsaWarCriminal 
#PutinIsThe21stCenuryHitler 
#RussiaGoHome 
#StopPutin 
#UkraineWar https://t.co/kEYpZWVK2s""",ReTweet,"""Twitter for Android""",0,0,"""""",qme,"""1536331953632423936""","""Hans Sars""",HansSars8,"""Paranormal""",Non-Verified,https://twitter.com/HansSars8,65,1,"13-Jun-2022 13:00:00"
"""1560210849297571840""",https://twitter.com/HollowedSage99/status/1560210849297571840,"18 Aug 2022 10:23:48","""Here’s my #fanart of #Tighnari @GenshinImpact 
Do you like it? 

#ukraineartist #UkraineWar #ukrainiangirl #Tighnarifanart #Procreate #procreareart #genshinimpactfanart #illustration #SupportUkraine #supportukrainianart https://t.co/m77t35r4ox""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""741047055091650562""","""Diamond King""",HollowedSage99,"""Black Clover and Undead Unluck fan""",Non-Verified,https://twitter.com/HollowedSage99,1121,2718,"09-Jun-2016 23:19:20"
"""1560210851616985088""",https://twitter.com/ZoyaKhan3004/status/1560210851616985088,"18 Aug 2022 10:23:48","""Вони захистили нас, ми повинні захистити їх.
У вічному боргу перед Вами наші Захисники!🇺🇦
#Mariupol 
#Azov 
#Azovstaldefenders 
#extraction_the_military_of_Mariupol""",Tweet,"""Twitter for Android""",1,2,"""""",Ukrainian,"""1454749028592328704""","""🇺🇦Lonsois M.💛💙""",ZoyaKhan3004,"""Я знаю грамоту свободи - її підписують мечі.⚔
Л. Костенко.""",Non-Verified,https://twitter.com/ZoyaKhan3004,305,349,"31-Oct-2021 09:56:32"
"""1560210565544685568""",https://twitter.com/SchulzAU/status/1560210565544685568,"18 Aug 2022 10:22:40","""The more the better, stay unil it's safe, or stay forever. We are a lucky Country with plenty of room 😊
🇦🇺 ❤️‍🔥🇺🇦 

#SlavaUkraini 
#Ukraine️ 
#UkraineWar 
#Australia 

❤️✌️❤️""",Tweet,"""Twitter for Android""",0,2,"""Adelaide, South Australia Australia""",English,"""1521418526762110976""","""Tristan Schulz""",SchulzAU,"""Still an Enigma wrapped in an Enigma!
German Shepherd enthusiast, astronaut wannabe, business realist.
ex- Australian Army Regular. ✌️""",Non-Verified,https://twitter.com/SchulzAU,118,104,"03-May-2022 09:17:09"
"""1560210560934940672""",https://twitter.com/DaGodfather59/status/1560210560934940672,"18 Aug 2022 10:22:39","""#176dayofwar

‼️Explosions in #Mykolaiv ‼️

#UkraineWar #war #StandWithUkraine #UkraineRussiaWar #Ukraine #StopRussiaNOW #RussianWarCrimes #RussiaIsATerroristState #russiaisateroriststate""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1498447931535507464""","""DaGodfather59""",DaGodfather59,"""Canadian by nature.
American by nurture.
United States Marine .... by training.

                                                          DM's open 24/7 🇺🇦🌻""",Non-Verified,https://twitter.com/DaGodfather59,2161,4230,"01-Mar-2022 00:00:47"
"""1560210555486584834""",https://twitter.com/crypt0nerd/status/1560210555486584834,"18 Aug 2022 10:22:38","""Ukrainian Special Forces destroy two enemy tanks in Donetsk
 #RussianWarCrimes #UkraineWar #Ukraine https://t.co/HDmmCalV31""",Tweet,"""Twitter Web App""",0,1,"""""",English,"""2811503900""","""Crypto Barbossa 🇺🇦""",crypt0nerd,"""crypto kid from Ukraine""",Non-Verified,https://twitter.com/crypt0nerd,116,298,"15-Sep-2014 15:26:59"
"""1560210505943289857""",https://twitter.com/sarasasa86/status/1560210505943289857,"18 Aug 2022 10:22:26","""Ukrainian doctors report the current situation, such as damage to the local medical system, in Tokyo 
ウクライナの医師らが都内で現地の医療態勢の被害など現状報告 https://t.co/M0gc2qRHDb
#Japan #Ukraine #Ukrainian #UkraineWar https://t.co/31aV46FXxq""",Tweet,"""Twitter Web App""",12,41,"""""",Japanese,"""895176586101747714""","""更紗 NoWar 🇺🇦💖🇯🇵""",sarasasa86,"""Японці - з Україною. Ми вас підтримуємо.🇺🇦
Sorry for the weird English or Ukrainian comments😔

ROM専用アカです。どなたもフォロー承認いたしませんので、ご了承ください。ごめんなさい😔""",Non-Verified,https://twitter.com/sarasasa86,157,206,"09-Aug-2017 06:55:04"
